Date,Average_Price,Supply_Volume,Temperature,Precipitation,Wind_Speed,Air_Pressure,Rainfall_MM,USD_TO_NPR,Diesel,is_festival,imported_tomato_price,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation
2023-03-12,65.0,3500.0,16.8,0.0,10.4,1021.5,0.3,131.57,175.0,1,65.0,False,False,True,False,7.44
2023-03-13,66.67,19750.0,16.8,0.0,7.2,1019.5,7.1,131.57,175.0,1,66.67,False,False,True,False,7.44
2023-03-14,36.67,23625.0,17.2,0.8,9.6,1016.6,6.4,131.7,175.0,1,46.67,False,False,True,False,7.44
2023-03-15,55.0,19600.0,16.6,2.9,6.2,1015.8,2.9,132.29,175.0,1,46.67,False,False,True,False,7.44
2023-03-16,45.0,65000.0,16.7,0.0,8.4,1017.2,0.4,132.46,175.0,1,56.67,False,False,True,False,7.44
2023-03-17,46.67,49250.0,15.3,6.6,8.2,1018.4,1.6,132.68,175.0,1,55.0,False,False,True,False,7.44
2023-03-18,46.67,28825.0,14.5,3.0,6.2,1017.3,4.7,132.39,175.0,1,56.67,False,False,True,False,7.44
2023-03-19,45.0,53925.0,14.9,0.0,10.2,1014.8,10.4,132.39,175.0,1,55.0,False,False,True,False,7.44
2023-03-20,56.67,75050.0,13.6,17.0,7.1,1013.3,9.3,132.39,175.0,1,56.67,False,False,True,False,7.44
2023-03-21,56.67,23275.0,14.2,8.9,5.1,1013.5,20.5,132.52,175.0,1,56.67,False,False,True,False,7.44
2023-03-22,56.67,97600.0,15.6,0.5,10.5,1013.3,0.5,132.56,175.0,1,56.67,False,False,True,False,7.44
2023-03-23,56.67,101050.0,16.2,0.0,9.4,1012.7,1.9,132.56,175.0,1,56.67,False,False,True,False,7.44
2023-03-24,45.0,56125.0,16.9,0.0,9.7,1015.5,1.8,131.93,175.0,1,56.67,False,False,True,False,7.44
2023-03-25,46.67,14000.0,16.8,0.0,9.3,1017.8,0.0,132.28,175.0,1,56.67,False,False,True,False,7.44
2023-03-26,45.0,102075.0,17.8,0.0,8.1,1015.5,0.0,132.28,175.0,0,45.0,False,False,True,False,7.44
2023-03-27,45.0,89900.0,17.7,0.0,10.0,1013.9,0.0,132.28,175.0,0,45.0,False,False,True,False,7.44
2023-03-28,45.0,97000.0,17.4,0.0,9.3,1015.1,0.4,132.1,175.0,0,45.0,False,False,True,False,7.44
2023-03-29,55.0,37550.0,17.8,0.0,8.4,1016.8,1.9,131.81,175.0,0,55.0,False,False,True,False,7.44
2023-03-30,45.0,97100.0,17.9,0.0,9.2,1015.2,0.0,132.05,175.0,0,45.0,False,False,True,False,7.44
2023-03-31,45.0,88800.0,14.0,7.6,8.5,1015.8,6.8,132.05,175.0,0,45.0,False,False,True,False,7.44
2023-04-01,45.0,17800.0,13.1,5.3,7.6,1014.9,6.7,131.77,175.0,0,45.0,False,False,True,False,7.76
2023-04-02,55.0,52500.0,14.2,0.0,8.7,1012.1,4.2,131.77,175.0,0,55.0,False,False,True,False,7.76
2023-04-03,65.0,73400.0,16.2,0.3,6.9,1012.3,1.3,131.77,165.0,0,65.0,False,False,True,False,7.76
2023-04-04,65.0,58500.0,17.0,1.0,9.3,1014.1,0.4,132.04,165.0,0,65.0,False,False,True,False,7.76
2023-04-05,65.0,40800.0,17.9,0.5,7.2,1014.0,0.9,132.04,165.0,0,65.0,False,False,True,False,7.76
2023-04-06,65.0,27250.0,18.7,0.0,7.4,1016.8,0.0,131.51,165.0,0,65.0,False,False,True,False,7.76
2023-04-07,65.0,19000.0,18.9,0.0,8.7,1019.1,0.0,131.32,165.0,0,65.0,False,False,True,False,7.76
2023-04-08,55.0,10625.0,19.3,0.0,8.7,1021.1,0.1,131.32,165.0,0,55.0,False,False,True,False,7.76
2023-04-09,55.0,29250.0,20.1,0.0,8.7,1020.3,0.0,131.32,165.0,0,55.0,False,False,True,False,7.76
2023-04-10,55.0,47250.0,19.9,0.0,8.9,1018.1,0.0,131.32,165.0,0,55.0,False,False,True,False,7.76
2023-04-11,55.0,25100.0,19.9,0.0,10.3,1017.7,0.0,131.48,165.0,0,55.0,False,False,True,False,7.76
2023-04-12,55.0,55250.0,20.9,0.0,8.2,1017.5,0.0,131.71,165.0,0,55.0,False,False,True,False,7.76
2023-04-13,55.0,11250.0,21.3,0.0,8.7,1016.2,0.0,131.63,165.0,1,55.0,False,False,True,False,7.76
2023-04-14,55.0,27450.0,21.7,0.0,8.3,1016.9,0.0,131.27,165.0,1,55.0,False,False,True,False,7.76
2023-04-15,55.0,24480.0,22.0,0.0,6.0,1017.7,0.0,131.27,165.0,0,55.0,False,False,True,False,7.76
2023-04-16,55.0,8550.0,22.0,0.0,7.3,1015.4,0.0,131.27,165.0,0,55.0,False,False,True,False,7.76
2023-04-17,45.0,15275.0,22.7,0.0,7.6,1015.8,0.0,131.27,165.0,0,45.0,False,False,True,False,7.76
2023-04-18,55.0,11250.0,23.2,0.0,9.3,1016.9,0.0,131.46,165.0,0,55.0,False,False,True,False,7.76
2023-04-19,55.0,16590.0,23.5,0.0,8.1,1012.7,0.0,131.57,165.0,0,55.0,False,False,True,False,7.76
2023-04-20,55.0,17720.0,23.7,0.2,10.3,1009.9,0.3,131.87,165.0,0,55.0,False,False,True,False,7.76
2023-04-21,55.0,34050.0,19.7,0.3,8.6,1011.6,0.8,131.74,165.0,0,55.0,False,False,True,False,7.76
2023-04-22,55.0,21365.0,20.4,0.0,9.3,1012.0,0.0,131.65,165.0,0,55.0,False,False,True,False,7.76
2023-04-23,55.0,15000.0,18.3,0.0,12.2,1013.7,2.2,131.65,165.0,0,55.0,False,False,True,False,7.76
2023-04-24,55.0,27830.0,14.3,5.4,7.1,1019.5,0.5,131.65,165.0,0,55.0,False,False,True,False,7.76
2023-04-25,55.0,24250.0,15.9,0.5,6.3,1018.7,8.2,131.36,165.0,0,55.0,False,False,True,False,7.76
2023-04-26,55.0,56575.0,18.8,0.0,8.7,1016.8,0.6,131.37,165.0,0,55.0,False,False,True,False,7.76
2023-04-27,55.0,28000.0,19.4,0.0,7.8,1016.5,0.3,131.13,165.0,0,55.0,False,False,True,False,7.76
2023-04-28,55.0,30750.0,20.8,0.0,10.2,1016.5,0.2,131.25,165.0,0,55.0,False,False,True,False,7.76
2023-04-29,55.0,0.0,18.2,31.5,6.7,1015.6,0.3,131.23,165.0,0,55.0,False,False,True,False,7.76
2023-04-30,55.0,10925.0,16.3,17.0,4.3,1015.4,2.0,131.23,165.0,0,55.0,False,False,True,False,7.76
2023-05-01,45.0,0.0,15.6,5.8,4.7,1015.5,7.3,131.23,165.0,0,45.0,False,False,True,False,7.41
2023-05-02,55.0,10260.0,15.5,6.7,3.8,1016.8,8.2,131.23,165.0,0,55.0,False,False,True,False,7.41
2023-05-03,55.0,28300.0,16.7,3.4,5.8,1017.3,8.4,131.32,165.0,0,56.67,False,False,True,False,7.41
2023-05-04,55.0,32200.0,15.0,10.4,3.6,1017.0,8.8,131.22,165.0,0,56.67,False,False,True,False,7.41
2023-05-05,55.0,12000.0,18.5,0.0,7.8,1013.8,0.1,131.19,165.0,0,55.0,False,False,True,False,7.41
2023-05-06,55.0,0.0,21.3,0.0,7.9,1012.3,0.3,131.19,165.0,0,55.0,False,False,True,False,7.41
2023-05-07,55.0,12525.0,21.7,2.1,9.0,1012.6,0.8,131.19,165.0,0,55.0,False,False,True,False,7.41
2023-05-08,55.0,20000.0,22.2,0.0,8.8,1013.2,0.0,131.19,165.0,0,55.0,False,False,True,False,7.41
2023-05-09,55.0,11250.0,22.2,0.0,8.7,1013.3,0.1,131.18,165.0,0,56.67,False,False,True,False,7.41
2023-05-10,56.67,0.0,22.1,0.0,11.0,1013.0,0.6,131.57,165.0,0,56.67,False,False,True,False,7.41
2023-05-11,55.0,11250.0,21.4,0.0,8.6,1016.0,0.0,131.48,165.0,0,65.0,False,False,True,False,7.41
2023-05-12,55.0,11250.0,22.0,0.0,10.2,1016.4,0.0,131.65,165.0,0,65.0,False,False,True,False,7.41
2023-05-13,55.0,10625.0,23.0,0.0,8.6,1015.6,0.0,131.77,165.0,0,66.67,False,False,True,False,7.41
2023-05-14,55.0,39950.0,21.2,0.0,8.4,1011.6,6.8,131.77,165.0,0,55.0,False,False,True,False,7.41
2023-05-15,55.0,41300.0,20.5,19.8,8.7,1011.1,6.3,131.77,165.0,0,65.0,False,False,True,False,7.41
2023-05-16,55.0,2625.0,20.9,0.5,8.0,1012.4,3.9,131.98,155.0,0,65.0,False,False,True,False,7.41
2023-05-17,55.0,2500.0,19.4,26.9,7.6,1014.1,6.1,131.84,155.0,0,65.0,False,False,True,False,7.41
2023-05-18,55.0,0.0,19.9,14.2,7.2,1015.9,6.0,132.12,155.0,0,65.0,False,False,True,False,7.41
2023-05-19,55.0,25275.0,20.2,7.9,10.1,1013.9,1.6,132.47,155.0,0,66.67,False,False,True,False,7.41
2023-05-20,55.0,5125.0,19.8,3.9,8.7,1013.2,1.1,132.56,155.0,0,66.67,False,False,True,False,7.41
2023-05-21,55.0,2625.0,21.4,3.0,8.7,1015.1,0.0,132.56,155.0,0,55.0,False,False,True,False,7.41
2023-05-22,55.0,13000.0,23.0,0.0,8.8,1016.0,2.1,132.56,155.0,0,56.67,False,False,True,False,7.41
2023-05-23,45.0,6575.0,22.0,1.5,7.9,1015.5,3.8,132.83,155.0,0,55.0,False,False,True,False,7.41
2023-05-24,45.0,2625.0,21.9,0.0,8.4,1014.1,13.7,132.79,155.0,0,56.67,False,False,True,False,7.41
2023-05-25,45.0,1250.0,18.4,6.6,6.5,1013.2,28.7,132.56,155.0,0,56.67,False,False,True,False,7.41
2023-05-26,45.0,18125.0,20.0,0.0,8.4,1013.4,9.8,132.69,155.0,0,55.0,False,False,True,False,7.41
2023-05-27,45.0,5000.0,19.7,17.8,9.8,1013.0,6.1,132.43,155.0,0,55.0,False,False,True,False,7.41
2023-05-28,45.0,2800.0,20.4,9.9,7.2,1015.3,3.2,132.43,155.0,0,45.0,False,False,True,False,7.41
2023-05-29,45.0,9000.0,22.6,0.0,6.4,1017.0,1.7,132.43,155.0,0,55.0,False,False,True,False,7.41
2023-05-30,38.75,5975.0,23.75,0.0,7.9,1015.95,0.85,132.51,155.0,0,55.0,False,False,True,False,7.41
2023-05-31,32.5,2950.0,24.9,0.0,9.4,1014.9,0.0,132.64,155.0,0,46.67,False,False,True,False,7.41
2023-06-01,27.5,10325.0,24.8,0.0,10.1,1012.5,0.0,132.66,155.0,0,46.67,False,True,False,False,6.83
2023-06-02,27.5,1425.0,24.6,0.0,9.2,1012.1,0.0,132.16,155.0,0,45.0,False,True,False,False,6.83
2023-06-03,27.5,0.0,24.2,0.0,8.8,1013.6,0.4,132.0,155.0,0,35.0,False,True,False,False,6.83
2023-06-04,27.67,4150.0,24.4,0.0,7.8,1013.6,0.0,132.0,155.0,0,35.0,False,True,False,False,6.83
2023-06-05,27.5,14950.0,24.0,0.0,7.7,1013.2,0.0,132.0,155.0,0,36.67,False,True,False,False,6.83
2023-06-06,25.0,0.0,23.6,0.0,7.7,1012.2,0.8,132.58,155.0,0,46.67,False,True,False,False,6.83
2023-06-07,22.5,6200.0,24.4,0.0,8.6,1012.3,2.5,132.48,155.0,0,46.67,False,True,False,False,6.83
2023-06-08,30.63,6425.0,24.53,0.0,9.2,1011.0,2.18,132.38,155.0,0,46.67,False,True,False,False,6.83
2023-06-09,38.75,6650.0,24.65,0.0,9.8,1009.7,1.85,132.41,155.0,0,66.67,False,True,False,False,6.83
2023-06-10,46.88,6875.0,24.78,0.0,10.4,1008.4,1.53,132.25,155.0,0,56.67,False,True,False,False,6.83
2023-06-11,55.0,7100.0,24.9,0.0,11.0,1007.1,1.2,132.25,155.0,0,55.0,False,True,False,False,6.83
2023-06-12,55.0,7450.0,23.4,29.5,8.6,1006.8,3.0,132.25,155.0,0,55.0,False,True,False,False,6.83
2023-06-13,35.0,2500.0,23.2,15.0,8.6,1005.7,9.1,132.2,155.0,0,45.0,False,True,False,False,6.83
2023-06-14,35.0,1875.0,22.1,52.6,8.5,1004.5,22.0,132.1,155.0,0,45.0,False,True,False,False,6.83
2023-06-15,35.0,2000.0,23.5,28.4,7.7,1005.65,11.85,131.66,155.0,0,46.67,False,True,False,False,6.83
2023-06-16,35.0,2125.0,24.9,4.2,6.9,1006.8,1.7,131.79,155.0,0,56.67,False,True,False,False,6.83
2023-06-17,34.53,1416.67,24.6,8.8,7.93,1007.67,2.17,131.4,155.0,0,53.75,False,True,False,False,6.83
2023-06-18,34.07,708.33,24.3,13.4,8.97,1008.53,2.63,131.4,155.0,0,45.0,False,True,False,False,6.83
2023-06-19,33.6,0.0,24.0,18.0,10.0,1009.4,3.1,131.4,155.0,0,45.0,False,True,False,False,6.83
2023-06-20,40.0,1750.0,24.4,10.9,9.2,1009.8,5.2,131.4,155.0,0,40.0,False,True,False,False,6.83
2023-06-21,39.0,2250.0,25.4,4.2,8.9,1010.0,3.2,131.7,155.0,0,40.0,False,True,False,False,6.83
2023-06-22,37.5,5125.0,24.9,3.3,9.6,1010.8,6.0,131.57,155.0,0,42.5,False,True,False,False,6.83
2023-06-23,45.0,0.0,25.1,12.5,9.2,1010.3,11.5,131.43,155.0,0,55.0,False,True,False,False,6.83
2023-06-24,45.0,5600.0,24.2,15.0,9.8,1009.7,23.7,131.56,155.0,0,68.66772954924875,False,True,False,False,6.83
2023-06-25,45.0,375.0,24.5,17.8,8.4,1010.6,20.3,131.56,155.0,0,45.0,False,True,False,False,6.83
2023-06-26,45.0,6150.0,24.2,0.3,8.0,1009.5,8.2,131.56,155.0,0,68.66772954924875,False,True,False,False,6.83
2023-06-27,45.0,0.0,22.8,15.5,7.5,1008.8,16.7,131.57,155.0,0,68.66772954924875,False,True,False,False,6.83
2023-06-28,50.0,3175.0,23.8,2.8,10.2,1011.6,29.7,131.55,155.0,0,68.66772954924875,False,True,False,False,6.83
2023-06-29,65.0,0.0,23.2,2.3,7.8,1010.8,23.0,131.6,155.0,0,68.66772954924875,False,True,False,False,6.83
2023-06-30,55.0,0.0,22.2,8.1,7.4,1010.5,27.0,131.6,155.0,0,68.66772954924875,False,True,False,False,6.83
2023-07-01,55.0,0.0,22.5,4.3,7.7,1010.2,30.3,131.57,155.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-02,55.0,0.0,23.6,0.0,7.4,1009.8,10.9,131.57,155.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-03,65.0,0.0,23.3,10.4,6.6,1009.6,20.2,131.57,150.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-04,75.0,0.0,22.1,38.9,5.5,1009.2,28.3,131.44,150.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-05,84.0,0.0,23.0,26.7,5.4,1010.1,9.1,131.54,150.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-06,85.0,0.0,24.4,0.0,7.8,1010.0,21.2,131.87,150.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-07,95.0,0.0,24.4,3.3,9.7,1011.9,22.2,132.32,150.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-08,95.0,1050.0,24.0,0.5,9.4,1013.2,10.3,132.69,150.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-09,95.0,0.0,24.5,0.3,8.2,1011.8,10.6,132.69,150.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-10,95.0,0.0,24.2,0.0,9.8,1010.1,7.5,132.69,150.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-11,95.0,0.0,24.3,36.1,5.2,1010.7,11.1,132.41,150.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-12,85.0,0.0,23.8,1.8,6.3,1010.0,29.1,132.09,150.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-13,95.0,1600.0,22.8,21.1,5.7,1009.8,29.6,131.9,150.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-14,75.0,0.0,22.3,9.3,4.1,1010.6,25.8,131.62,150.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-15,75.0,0.0,24.0,31.5,6.2,1011.4,26.5,131.77,150.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-16,75.0,0.0,23.4,1.0,8.0,1009.3,32.4,131.77,146.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-17,85.0,0.0,22.5,15.0,5.4,1008.3,30.1,131.77,146.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-18,86.0,0.0,22.9,66.3,3.2,1010.1,16.8,131.57,146.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-19,85.0,0.0,24.4,2.8,5.2,1010.4,12.6,131.56,146.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-20,85.0,0.0,24.8,2.8,6.0,1009.5,2.1,131.66,146.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-21,85.0,0.0,23.7,9.7,7.7,1009.3,21.2,131.48,146.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-22,86.67,0.0,24.0,3.0,6.2,1014.2,17.4,131.42,146.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-23,85.0,0.0,23.5,2.5,6.3,1014.3,37.6,131.42,146.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-24,96.67,0.0,23.1,2.3,6.1,1012.1,17.0,131.42,146.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-25,110.0,0.0,22.3,21.1,5.9,1012.9,18.8,131.21,146.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-26,100.0,0.0,23.4,6.6,5.5,1013.0,4.4,131.3,146.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-27,93.33,0.0,23.4,6.4,6.3,1011.7,18.5,131.5,146.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-28,106.67,0.0,23.3,11.2,6.8,1008.6,24.4,131.4,146.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-29,106.0,0.0,22.9,14.5,6.8,1007.6,17.7,131.9,146.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-30,105.0,0.0,22.9,11.9,5.7,1007.7,19.4,131.9,146.0,0,68.66772954924875,False,True,False,False,7.44
2023-07-31,130.0,0.0,24.6,0.0,5.5,1006.7,12.6,131.9,146.0,0,68.66772954924875,False,True,False,False,7.44
2023-08-01,130.0,0.0,24.2,1.0,7.1,1005.6,10.7,131.9,153.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-02,146.0,0.0,24.7,17.8,7.3,1007.1,0.8,131.92,153.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-03,170.0,0.0,24.2,2.0,7.9,1007.1,17.4,132.44,153.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-04,170.0,875.0,24.1,0.0,7.9,1009.2,50.0,132.66,153.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-05,170.0,0.0,23.4,2.0,7.5,1009.6,32.5,132.85,153.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-06,168.33,0.0,22.1,18.5,5.5,1006.7,8.2,132.85,153.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-07,160.0,0.0,22.4,14.2,4.5,1003.9,42.8,132.85,153.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-08,170.0,0.0,22.7,64.0,5.7,1006.3,50.5,132.7,153.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-09,170.0,0.0,23.3,6.4,5.3,1009.8,4.0,132.83,153.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-10,170.0,0.0,24.2,0.0,8.1,1012.0,16.0,132.81,153.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-11,150.0,0.0,23.8,2.3,6.5,1010.6,28.9,132.65,153.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-12,140.0,0.0,22.5,49.8,4.7,1009.1,60.9,132.86,153.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-13,140.0,0.0,20.4,38.6,5.2,1009.0,68.2,132.86,153.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-14,170.0,0.0,21.3,11.0,2.8,1013.2,2.2,132.86,153.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-15,150.0,0.0,23.8,0.0,7.9,1012.4,7.0,133.03,153.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-16,145.0,0.0,24.0,4.4,5.6,1011.8,3.9,133.03,167.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-17,137.5,0.0,24.8,0.0,6.7,1011.9,8.1,133.03,167.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-18,142.5,0.0,24.3,7.1,6.8,1012.4,17.2,133.34,167.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-19,147.5,0.0,24.8,0.3,9.5,1012.7,10.8,133.27,167.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-20,150.0,2525.0,23.8,1.5,8.2,1012.7,31.3,133.27,167.0,0,68.66772954924875,False,True,False,False,7.52
2023-08-21,125.0,0.0,21.0,41.9,6.6,1009.8,11.5,133.27,167.0,0,155.0,False,True,False,False,7.52
2023-08-22,120.0,3000.0,21.9,7.1,5.6,1010.4,20.4,133.28,167.0,0,150.0,False,True,False,False,7.52
2023-08-23,110.0,2525.0,20.9,35.3,2.6,1008.8,21.8,133.0,167.0,0,140.0,False,True,False,False,7.52
2023-08-24,100.0,5000.0,22.2,69.0,5.3,1007.6,56.2,132.6,167.0,0,150.0,False,True,False,False,7.52
2023-08-25,85.0,0.0,21.2,19.1,6.9,1006.7,24.9,132.42,167.0,0,105.0,False,True,False,False,7.52
2023-08-26,85.0,0.0,22.4,13.7,6.5,1007.5,97.8,132.54,167.0,0,105.0,False,True,False,False,7.52
2023-08-27,75.0,2250.0,23.5,0.5,6.7,1006.7,11.3,132.54,167.0,0,95.0,False,True,False,False,7.52
2023-08-28,75.0,0.0,23.8,0.0,8.9,1008.4,3.7,132.54,167.0,0,85.0,False,True,False,False,7.52
2023-08-29,75.0,0.0,23.4,1.5,9.5,1011.1,8.5,132.52,167.0,0,75.0,False,True,False,False,7.52
2023-08-30,75.0,0.0,24.4,1.0,7.3,1013.3,4.7,132.64,167.0,0,75.0,False,True,False,False,7.52
2023-08-31,85.0,2500.0,23.8,0.0,7.4,1014.2,9.0,132.68,167.0,0,105.0,False,True,False,False,7.52
2023-09-01,95.0,7600.0,24.3,0.0,7.7,1013.2,4.5,132.76,170.0,0,106.67,False,True,False,False,8.19
2023-09-02,95.0,24350.0,25.0,0.0,8.0,1012.6,4.3,132.65,170.0,0,95.0,False,True,False,False,8.19
2023-09-03,75.0,7300.0,24.3,3.6,9.2,1011.3,8.5,132.65,170.0,0,80.0,False,True,False,False,8.19
2023-09-04,65.0,19000.0,24.2,0.0,8.6,1012.1,2.3,132.65,170.0,0,75.0,False,True,False,False,8.19
2023-09-05,60.0,7500.0,24.0,0.0,5.0,1013.4,0.3,132.7,170.0,0,60.0,False,True,False,False,8.19
2023-09-06,55.0,4750.0,24.6,0.0,6.6,1014.3,0.2,133.17,170.0,0,55.0,False,True,False,False,8.19
2023-09-07,50.0,7375.0,23.8,31.6,5.85,1013.95,5.45,133.32,170.0,0,60.0,False,True,False,False,8.19
2023-09-08,45.0,10000.0,23.0,63.2,5.1,1013.6,10.7,133.44,170.0,0,45.0,False,True,False,False,8.19
2023-09-09,45.0,5000.0,23.35,32.5,6.25,1012.5,11.0,133.02,170.0,0,45.0,False,True,False,False,8.19
2023-09-10,45.0,0.0,23.7,1.8,7.4,1011.4,11.3,133.02,170.0,0,45.0,False,True,False,False,8.19
2023-09-11,51.67,2000.0,23.87,7.73,7.03,1010.97,10.53,133.02,170.0,0,45.0,False,True,False,False,8.19
2023-09-12,58.33,4000.0,24.03,13.67,6.67,1010.53,9.77,133.16,170.0,0,50.0,False,True,False,False,8.19
2023-09-13,65.0,6000.0,24.2,19.6,6.3,1010.1,9.0,132.98,170.0,0,42.5,False,True,False,False,8.19
2023-09-14,65.0,0.0,24.3,2.3,8.8,1013.2,3.4,133.08,170.0,0,45.0,False,True,False,False,8.19
2023-09-15,65.0,5031.25,24.28,1.73,8.33,1013.38,3.65,133.16,170.0,0,46.0,False,True,False,False,8.19
2023-09-16,65.0,10062.5,24.25,1.15,7.85,1013.55,3.9,133.4,170.0,0,55.0,False,True,False,False,8.19
2023-09-17,65.0,15093.75,24.23,0.58,7.38,1013.73,4.15,133.4,170.0,0,55.0,False,True,False,False,8.19
2023-09-18,65.0,20125.0,24.2,0.0,6.9,1013.9,4.4,133.4,170.0,0,50.75,False,True,False,False,8.19
2023-09-19,75.0,13950.0,23.0,7.1,6.4,1014.8,10.3,133.54,170.0,0,45.0,False,True,False,False,8.19
2023-09-20,50.0,12250.0,23.7,0.3,8.2,1015.0,3.2,133.54,170.0,0,45.0,False,True,False,False,8.19
2023-09-21,50.0,43375.0,23.0,0.0,8.7,1014.3,21.7,133.22,170.0,0,45.0,False,True,False,False,8.19
2023-09-22,49.81,43187.5,22.84,0.13,8.66,1014.5,20.88,133.25,170.0,0,40.0,False,True,False,False,8.19
2023-09-23,49.62,43000.0,22.68,0.27,8.62,1014.7,20.05,133.0,170.0,0,39.0,False,True,False,False,8.19
2023-09-24,49.42,42812.5,22.52,0.4,8.58,1014.9,19.23,133.0,170.0,0,40.0,False,True,False,False,8.19
2023-09-25,49.23,42625.0,22.35,0.54,8.55,1015.1,18.41,133.0,170.0,1,32.5,False,True,False,False,8.19
2023-09-26,49.04,42437.5,22.19,0.67,8.51,1015.3,17.58,133.34,170.0,1,40.0,False,True,False,False,8.19
2023-09-27,48.85,42250.0,22.03,0.81,8.47,1015.5,16.76,133.48,170.0,1,40.0,False,True,False,False,8.19
2023-09-28,48.65,42062.5,21.87,0.94,8.43,1015.7,15.94,133.46,170.0,1,45.0,False,True,False,False,8.19
2023-09-29,48.46,41875.0,21.71,1.08,8.39,1015.9,15.12,133.4,170.0,1,43.75,False,True,False,False,8.19
2023-09-30,48.27,41687.5,21.55,1.21,8.35,1016.1,14.29,133.17,170.0,1,44.0,False,True,False,False,8.19
2023-10-01,48.08,41500.0,21.38,1.35,8.32,1016.3,13.47,133.17,170.0,1,45.0,True,False,False,False,7.5
2023-10-02,47.88,41312.5,21.22,1.48,8.28,1016.5,12.65,133.17,170.0,1,45.0,True,False,False,False,7.5
2023-10-03,47.69,41125.0,21.06,1.62,8.24,1016.7,11.82,133.17,170.0,1,43.2,True,False,False,False,7.5
2023-10-04,47.5,40937.5,20.9,1.75,8.2,1016.9,11.0,133.44,170.0,1,45.0,True,False,False,False,7.5
2023-10-05,47.31,40750.0,20.74,1.88,8.16,1017.1,10.18,133.49,170.0,1,40.0,True,False,False,False,7.5
2023-10-06,47.12,40562.5,20.58,2.02,8.12,1017.3,9.35,133.51,170.0,1,42.0,True,False,False,False,7.5
2023-10-07,46.92,40375.0,20.42,2.15,8.08,1017.5,8.53,133.5,170.0,1,42.5,True,False,False,False,7.5
2023-10-08,46.73,40187.5,20.25,2.29,8.05,1017.7,7.71,133.5,170.0,1,42.33,True,False,False,False,7.5
2023-10-09,46.54,40000.0,20.09,2.42,8.01,1017.9,6.88,133.5,170.0,1,37.5,True,False,False,False,7.5
2023-10-10,46.35,39812.5,19.93,2.56,7.97,1018.1,6.06,133.53,170.0,1,35.0,True,False,False,False,7.5
2023-10-11,46.15,39625.0,19.77,2.69,7.93,1018.3,5.24,133.5,170.0,1,37.5,True,False,False,False,7.5
2023-10-12,45.96,39437.5,19.61,2.83,7.89,1018.5,4.42,133.41,170.0,1,32.5,True,False,False,False,7.5
2023-10-13,45.77,39250.0,19.45,2.96,7.85,1018.7,3.59,133.5,170.0,1,32.5,True,False,False,False,7.5
2023-10-14,45.58,39062.5,19.28,3.1,7.82,1018.9,2.77,133.53,170.0,1,33.33,True,False,False,False,7.5
