Date,Average_Price,Supply_Volume,Temperature,Precipitation,Wind_Speed,Air_Pressure,Rainfall_MM,USD_TO_NPR,Diesel,is_festival,imported_tomato_price,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,day,month,day_of_week,is_weekend,month_sin,month_cos,Average_Price_lag1,Average_Price_lag7,Average_Price_lag30,Average_Price_rollmean_7,Average_Price_rollmean_30,Average_Price_rollmean_90,Supply_Volume_rollmean_7,Supply_Volume_rollmean_30,Supply_Volume_rollmean_90,imported_tomato_price_rollmean_7,imported_tomato_price_rollmean_30,imported_tomato_price_rollmean_90
2022-12-14,55.0,0.0,11.3,0.0,6.3,1017.8,0.0,130.57,178.0,0,55.0,False,False,False,True,7.38,14,12,2,0,-2.4492935982947064e-16,1.0,45.0,45.0,55.0,50.714285714285715,52.36666666666667,59.040000000000006,4596.428571428572,3882.5,3536.6666666666665,52.85857142857143,57.845257651641624,68.84536876275274
2022-12-15,55.0,23450.0,12.3,0.0,6.4,1016.6,0.0,130.48,178.0,0,55.0,False,False,False,True,7.38,15,12,3,0,-2.4492935982947064e-16,1.0,55.0,45.0,55.0,52.142857142857146,52.36666666666667,58.92888888888889,6357.142857142857,4647.5,3791.6666666666665,54.287142857142854,57.51192431830829,68.73425765164163
2022-12-16,55.0,6475.0,12.6,0.0,5.3,1016.5,0.0,130.82,175.0,0,56.67,False,False,False,True,7.38,16,12,4,0,-2.4492935982947064e-16,1.0,55.0,55.0,55.0,52.142857142857146,52.36666666666667,58.817777777777785,7282.142857142857,4703.333333333333,3803.6111111111113,54.287142857142854,57.23425765164163,68.64170209608606
2022-12-17,45.0,0.0,12.4,0.8,5.7,1019.0,0.2,131.33,175.0,0,45.0,False,False,False,True,7.38,17,12,5,1,-2.4492935982947064e-16,1.0,55.0,55.0,55.0,50.714285714285715,52.03333333333333,58.595555555555556,7282.142857142857,4703.333333333333,3748.0555555555557,52.85857142857143,56.567590984974956,68.41947987386385
2022-12-18,45.0,0.0,12.4,0.0,5.5,1019.6,0.0,131.33,175.0,0,45.0,False,False,False,True,7.38,18,12,6,1,-2.4492935982947064e-16,1.0,45.0,55.0,55.0,49.285714285714285,51.7,58.373333333333335,5032.142857142857,4645.0,3692.5,51.43,55.845257651641624,68.19725765164162
2022-12-19,35.0,0.0,11.9,0.0,6.1,1017.7,0.0,131.33,175.0,0,36.67,False,False,False,True,7.38,19,12,0,0,-2.4492935982947064e-16,1.0,45.0,45.0,55.0,47.857142857142854,51.03333333333333,58.23444444444445,4703.571428571428,4645.0,3692.5,50.00142857142857,54.90092431830829,67.90103542941941
2022-12-20,36.67,10500.0,11.6,0.0,6.7,1016.5,0.0,130.6,175.0,0,36.67,False,False,False,True,7.38,20,12,1,0,-2.4492935982947064e-16,1.0,35.0,45.0,55.0,46.667142857142856,50.422333333333334,58.104888888888894,5775.0,4995.0,3684.1666666666665,47.14428571428572,53.83433333333333,67.58625765164163
2022-12-21,35.0,0.0,11.7,0.0,5.2,1017.4,0.0,130.83,175.0,0,35.0,False,False,False,True,7.38,21,12,2,0,-2.4492935982947064e-16,1.0,36.67,55.0,55.0,43.81,49.75566666666667,57.95677777777779,5775.0,4995.0,3684.1666666666665,44.287142857142854,52.83433333333333,67.23436876275274
2022-12-22,35.0,0.0,11.0,0.0,5.4,1016.4,0.0,130.75,175.0,0,35.0,False,False,False,True,7.38,22,12,3,0,-2.4492935982947064e-16,1.0,35.0,55.0,55.0,40.95285714285715,49.089000000000006,57.81677777777778,2425.0,4795.0,3656.3888888888887,41.43,51.83433333333333,66.90103542941941
2022-12-23,34.0,0.0,10.8,0.0,5.0,1016.8,0.0,130.69,175.0,0,35.0,False,False,False,True,7.38,23,12,4,0,-2.4492935982947064e-16,1.0,35.0,55.0,55.0,37.95285714285715,48.389,57.602000000000004,1500.0,4728.333333333333,3606.1111111111113,38.33428571428571,50.83433333333333,66.56770209608607
2022-12-24,35.0,2000.0,10.7,0.0,5.5,1018.0,0.0,130.9,175.0,0,35.0,False,False,False,True,7.38,24,12,5,1,-2.4492935982947064e-16,1.0,34.0,45.0,55.0,36.52428571428572,47.72233333333334,57.37977777777778,1785.7142857142858,4628.333333333333,3500.5555555555557,36.90571428571428,49.83433333333333,66.23436876275274
2022-12-25,35.0,1350.0,10.4,0.0,5.7,1018.4,0.0,130.9,175.0,0,35.0,False,False,False,True,7.38,25,12,6,1,-2.4492935982947064e-16,1.0,35.0,45.0,55.0,35.09571428571429,47.05566666666667,57.15755555555556,1978.5714285714287,4673.333333333333,3512.777777777778,35.47714285714285,48.83433333333333,65.90103542941941
2022-12-26,36.67,4000.0,10.7,0.0,6.2,1020.0,0.0,130.9,175.0,0,46.67,False,False,False,True,7.38,26,12,0,0,-2.4492935982947064e-16,1.0,35.0,35.0,45.0,35.33428571428571,46.778000000000006,56.95388888888889,2550.0,4781.666666666667,3423.8888888888887,36.90571428571429,48.556666666666665,65.69736876275275
2022-12-27,50.0,15500.0,9.9,0.0,6.2,1017.2,0.0,130.87,175.0,0,35.0,False,False,False,True,7.38,27,12,1,0,-2.4492935982947064e-16,1.0,36.67,36.67,55.0,37.23857142857143,46.61133333333334,56.97244444444445,3264.285714285714,5165.0,3576.6666666666665,36.66714285714285,47.89,65.3640354294194
2022-12-28,55.0,10500.0,9.1,0.0,6.7,1017.4,0.0,131.02,175.0,0,36.67,False,False,False,True,7.38,28,12,2,0,-2.4492935982947064e-16,1.0,50.0,35.0,45.0,40.09571428571429,46.94466666666667,56.97244444444445,4764.285714285715,5479.166666666667,3654.4444444444443,36.90571428571428,47.61233333333334,65.04925765164162
2022-12-29,45.0,0.0,9.0,0.0,5.1,1020.4,0.0,131.02,175.0,0,36.67,False,False,False,True,7.38,29,12,3,0,-2.4492935982947064e-16,1.0,55.0,35.0,45.0,41.52428571428572,46.94466666666667,56.99100000000001,4764.285714285715,5479.166666666667,3532.222222222222,37.144285714285715,47.334666666666664,64.84559098497496
2022-12-30,45.0,250.0,9.0,0.0,5.1,1022.0,0.0,130.82,175.0,0,45.0,False,False,False,True,7.38,30,12,4,0,-2.4492935982947064e-16,1.0,45.0,34.0,46.0,43.09571428571429,46.91133333333334,56.94655555555556,4800.0,5362.5,3535.0,38.57285714285714,47.334666666666664,64.62336876275275
2022-12-31,45.0,4500.0,8.9,0.0,5.5,1020.9,0.0,130.54,175.0,0,45.0,False,False,False,True,7.38,31,12,5,1,-2.4492935982947064e-16,1.0,45.0,35.0,55.0,44.52428571428572,46.578,56.83544444444445,5157.142857142857,4894.166666666667,3528.8888888888887,40.00142857142857,47.001333333333335,64.40114654053052
2023-01-01,45.0,10000.0,9.6,0.0,6.2,1022.4,0.2,130.54,175.0,0,45.0,False,False,False,True,7.26,1,1,6,1,0.49999999999999994,0.8660254037844387,45.0,35.0,45.0,45.95285714285715,46.578,56.668777777777784,6392.857142857143,5227.5,3640.0,41.43,46.61233333333333,64.17892431830829
2023-01-02,46.67,10375.0,9.7,0.0,5.4,1023.0,0.0,130.54,175.0,0,36.67,False,False,False,True,7.26,2,1,0,0,0.49999999999999994,0.8660254037844387,45.0,36.67,65.0,47.38142857142857,45.967,56.53922222222223,7303.571428571428,5481.666666666667,3755.277777777778,40.00142857142857,45.668,63.86414654053051
2023-01-03,45.0,30650.0,9.7,0.0,4.8,1023.1,0.0,130.86,175.0,0,45.0,False,False,False,True,7.26,3,1,1,0,0.49999999999999994,0.8660254037844387,46.67,50.0,65.0,46.667142857142856,45.300333333333334,56.56700000000001,9467.857142857143,6269.166666666667,4095.8333333333335,41.43,45.001333333333335,63.7530354294194
2023-01-04,55.0,22975.0,8.8,0.0,6.3,1022.8,0.7,131.08,175.0,0,46.67,False,False,False,True,7.26,4,1,2,0,0.49999999999999994,0.8660254037844387,45.0,55.0,45.0,46.667142857142856,45.63366666666666,56.65033333333334,11250.0,6560.0,4351.111111111111,42.85857142857143,44.72366666666667,63.66047987386384
2023-01-05,46.67,48750.0,9.1,0.0,6.0,1024.5,0.0,130.89,175.0,0,46.67,False,False,False,True,7.26,5,1,3,0,0.49999999999999994,0.8660254037844387,55.0,45.0,55.0,46.90571428571429,45.356,56.64111111111112,18214.285714285714,8185.0,4892.777777777777,44.28714285714286,44.39033333333334,63.45681320719718
2023-01-06,36.67,51275.0,9.6,0.0,6.3,1025.0,0.0,130.79,175.0,0,36.67,False,False,False,True,7.26,6,1,4,0,0.49999999999999994,0.8660254037844387,46.67,45.0,45.0,45.715714285714284,45.07833333333334,56.520777777777774,25503.571428571428,9490.833333333334,5462.5,43.09714285714285,44.057,63.21614654053052
2023-01-07,45.0,47750.0,10.3,0.0,6.5,1023.3,0.0,130.67,175.0,0,45.0,False,False,False,True,7.26,7,1,5,1,0.49999999999999994,0.8660254037844387,36.67,45.0,45.0,45.715714285714284,45.07833333333334,56.49111111111111,31682.14285714286,10711.666666666666,5993.055555555556,43.09714285714285,44.057,63.1050354294194
2023-01-08,45.0,60500.0,10.3,0.0,5.5,1022.2,0.0,130.67,172.0,0,45.0,False,False,False,True,7.26,8,1,6,1,0.49999999999999994,0.8660254037844387,45.0,45.0,55.0,45.715714285714284,44.745000000000005,56.51888888888889,38896.42857142857,12728.333333333334,6652.777777777777,43.09714285714285,43.668,62.88281320719718
2023-01-09,45.0,61150.0,10.6,0.0,5.1,1022.9,0.0,130.67,172.0,0,45.0,False,False,False,True,7.26,9,1,0,0,0.49999999999999994,0.8660254037844387,45.0,46.67,55.0,45.47714285714285,44.41166666666667,56.55588888888889,46150.0,14766.666666666666,7332.222222222223,44.287142857142854,43.334666666666664,62.66059098497496
2023-01-10,45.0,45750.0,10.9,0.0,6.3,1020.4,0.0,130.18,172.0,0,46.67,False,False,False,True,7.26,10,1,1,0,0.49999999999999994,0.8660254037844387,45.0,45.0,55.0,45.47714285714285,44.07833333333334,56.333666666666666,48307.142857142855,15766.666666666666,7840.555555555556,44.52571428571429,43.057,62.21614654053052
2023-01-11,46.67,0.0,10.4,0.0,6.8,1017.9,0.0,129.3,172.0,0,46.67,False,False,False,True,7.26,11,1,2,0,0.49999999999999994,0.8660254037844387,45.0,55.0,45.0,44.287142857142854,44.134,56.01888888888889,45025.0,15690.0,7729.444444444444,44.52571428571429,43.057,61.66059098497496
2023-01-12,46.67,52750.0,10.4,0.0,7.1,1016.0,0.0,128.95,172.0,0,46.67,False,False,False,True,7.26,12,1,3,0,0.49999999999999994,0.8660254037844387,46.67,46.67,45.0,44.28714285714286,44.18966666666667,55.81522222222222,45596.42857142857,17348.333333333332,8216.666666666666,44.52571428571429,42.72366666666667,61.23470209608607
2023-01-13,46.67,66050.0,10.4,0.0,7.3,1016.9,0.0,128.89,172.0,0,46.67,False,False,False,True,7.26,13,1,4,0,0.49999999999999994,0.8660254037844387,46.67,36.67,55.0,45.715714285714284,43.912000000000006,55.556,47707.142857142855,19550.0,8908.888888888889,45.95428571428571,42.446000000000005,60.69770209608607
2023-01-14,45.0,66050.0,10.5,0.0,8.5,1016.3,0.0,128.14,172.0,0,45.0,False,False,False,True,7.26,14,1,5,1,0.49999999999999994,0.8660254037844387,46.67,45.0,55.0,45.715714285714284,43.57866666666667,55.333777777777776,50321.42857142857,20970.0,9642.777777777777,45.95428571428571,42.11266666666667,60.14214654053051
2023-01-15,45.0,21000.0,9.4,0.0,6.8,1014.8,0.0,128.14,172.0,0,45.0,False,False,False,True,7.26,15,1,6,1,0.49999999999999994,0.8660254037844387,45.0,45.0,55.0,45.715714285714284,43.245333333333335,55.111555555555555,44678.57142857143,21454.166666666668,9876.111111111111,45.95428571428571,41.72366666666667,59.47547987386385
2023-01-16,45.0,32500.0,9.0,0.0,6.4,1016.5,0.0,128.14,172.0,0,45.0,False,False,False,True,7.26,16,1,0,0,0.49999999999999994,0.8660254037844387,45.0,45.0,45.0,45.715714285714284,43.245333333333335,54.88933333333333,40585.71428571428,22537.5,10223.055555555555,45.95428571428571,41.72366666666667,58.80881320719718
2023-01-17,45.0,55500.0,9.1,0.0,5.6,1017.1,0.0,129.17,172.0,0,46.67,False,False,False,True,7.26,17,1,1,0,0.49999999999999994,0.8660254037844387,45.0,45.0,45.0,45.715714285714284,43.245333333333335,54.66711111111111,41978.57142857143,24387.5,10832.777777777777,45.95428571428572,41.77933333333333,58.36436876275274
2023-01-18,45.0,76250.0,8.8,0.0,6.5,1019.2,0.0,129.36,172.0,0,46.67,False,False,False,True,7.26,18,1,2,0,0.49999999999999994,0.8660254037844387,45.0,46.67,35.0,45.47714285714286,43.57866666666667,54.44488888888889,52871.42857142857,26929.166666666668,11680.0,45.95428571428572,42.11266666666667,57.957035429419406
2023-01-19,56.67,59500.0,8.2,0.0,5.3,1020.7,0.0,128.36,172.0,0,56.67,False,False,False,True,7.26,19,1,3,0,0.49999999999999994,0.8660254037844387,45.0,46.67,36.67,46.90571428571428,44.24533333333333,54.352333333333334,53835.71428571428,28562.5,12313.055555555555,47.38285714285714,42.779333333333334,57.734813207197185
2023-01-20,56.67,79425.0,9.5,0.0,5.8,1019.7,0.0,128.57,172.0,0,56.67,False,False,False,True,7.26,20,1,4,0,0.49999999999999994,0.8660254037844387,56.67,46.67,35.0,48.33428571428571,44.967666666666666,54.25977777777778,55746.42857142857,31210.0,13195.555555555555,48.811428571428564,43.50166666666667,57.40147987386385
2023-01-21,56.67,79425.0,10.5,0.0,9.1,1019.0,0.0,128.26,172.0,0,55.0,False,False,False,True,7.26,21,1,5,1,0.49999999999999994,0.8660254037844387,56.67,45.0,35.0,50.001428571428576,45.690000000000005,54.16722222222222,57657.142857142855,33857.5,14016.388888888889,50.239999999999995,44.16833333333334,57.06814654053051
2023-01-22,56.67,59250.0,10.8,0.0,8.1,1019.3,0.0,128.26,172.0,0,55.0,False,False,False,True,7.26,22,1,6,1,0.49999999999999994,0.8660254037844387,56.67,45.0,34.0,51.66857142857142,46.44566666666666,54.07466666666667,63121.42857142857,35832.5,14674.722222222223,51.66857142857142,44.83500000000001,56.71625765164163
2023-01-23,55.0,114550.0,11.6,0.0,7.9,1018.5,0.0,128.26,172.0,0,56.67,False,False,False,True,7.26,23,1,0,0,0.49999999999999994,0.8660254037844387,56.67,45.0,35.0,53.09714285714285,47.11233333333333,53.852444444444444,74842.85714285714,39584.166666666664,15947.5,53.33571428571428,45.55733333333333,56.494035429419405
2023-01-24,56.67,46250.0,12.3,0.0,9.3,1019.6,0.0,128.68,172.0,0,56.67,False,False,False,True,7.26,24,1,1,0,0.49999999999999994,0.8660254037844387,55.0,45.0,35.0,54.76428571428571,47.834666666666664,53.64877777777778,73521.42857142857,41080.833333333336,16461.38888888889,54.76428571428572,46.27966666666667,56.16070209608606
2023-01-25,56.67,53900.0,13.3,0.0,7.0,1019.4,0.0,129.1,172.0,0,56.67,False,False,False,True,7.26,25,1,2,0,0.49999999999999994,0.8660254037844387,56.67,45.0,36.67,56.431428571428576,48.501333333333335,53.38955555555556,70328.57142857143,42744.166666666664,17060.277777777777,56.19285714285714,46.61300000000001,56.0273939899833
2023-01-26,55.0,11250.0,13.2,0.0,8.5,1019.0,0.0,129.02,172.0,0,55.0,False,False,False,True,7.26,26,1,3,0,0.49999999999999994,0.8660254037844387,56.67,56.67,50.0,56.19285714285714,48.668,53.056222222222225,63435.71428571428,42602.5,17185.277777777777,55.95428571428572,47.27966666666667,55.875530328324984
2023-01-27,55.0,32750.0,12.9,0.0,8.0,1018.6,0.0,129.0,172.0,0,56.67,False,False,False,True,7.26,27,1,4,0,0.49999999999999994,0.8660254037844387,55.0,56.67,55.0,55.95428571428572,48.668,52.834,56767.857142857145,43344.166666666664,17474.166666666668,55.95428571428571,47.94633333333333,55.54219699499165
2023-01-28,56.0,45100.0,12.4,0.0,7.1,1017.2,0.0,128.93,172.0,0,56.0,False,False,False,True,7.26,28,1,5,1,0.49999999999999994,0.8660254037844387,55.0,56.67,45.0,55.85857142857143,49.034666666666666,52.40066666666667,51864.28571428572,44847.5,17975.277777777777,56.09714285714285,48.59066666666667,55.09030810610276
2023-01-29,55.0,97400.0,12.5,0.0,6.4,1019.6,0.0,128.93,172.0,0,55.0,False,False,False,True,7.26,29,1,6,1,0.49999999999999994,0.8660254037844387,56.0,56.67,45.0,55.620000000000005,49.368,51.95622222222222,57314.28571428572,48085.833333333336,19024.166666666668,56.09714285714285,48.924,54.73841921721387
2023-01-30,45.0,34250.0,13.3,0.0,4.8,1022.1,0.0,128.93,172.0,0,46.0,False,False,False,True,7.26,30,1,0,0,0.49999999999999994,0.8660254037844387,55.0,55.0,45.0,54.191428571428574,49.368,51.40066666666667,45842.857142857145,49077.5,19358.055555555555,54.57285714285714,48.95733333333333,54.286530328324986
2023-01-31,45.0,42500.0,14.8,0.0,7.2,1018.7,0.0,128.74,172.0,0,46.67,False,False,False,True,7.26,31,1,1,0,0.49999999999999994,0.8660254037844387,45.0,56.67,45.0,52.52428571428572,49.368,51.04877777777778,45307.142857142855,50160.833333333336,19679.166666666668,53.144285714285715,49.013000000000005,53.97175255054721
2023-02-01,45.0,62000.0,13.4,0.0,7.4,1017.4,0.0,129.63,172.0,0,46.67,False,False,False,True,7.88,1,2,2,0,0.8660254037844386,0.5000000000000001,45.0,56.67,46.67,50.857142857142854,49.312333333333335,50.69688888888889,46464.28571428572,51881.666666666664,20345.833333333332,51.715714285714284,49.346333333333334,53.63841921721388
2023-02-02,45.0,29000.0,13.2,0.0,6.4,1018.2,0.0,129.59,172.0,0,46.67,False,False,False,True,7.88,2,2,3,0,0.8660254037844386,0.5000000000000001,45.0,55.0,45.0,49.42857142857143,49.312333333333335,50.345,49000.0,51826.666666666664,20668.055555555555,50.52571428571429,49.402,53.19397477276944
2023-02-03,46.67,21000.0,12.8,0.0,7.2,1018.4,0.0,129.9,172.0,0,46.67,False,False,False,True,7.88,3,2,4,0,0.8660254037844386,0.5000000000000001,45.0,55.0,55.0,48.23857142857143,49.03466666666667,50.141333333333336,47321.42857142857,51760.833333333336,20790.277777777777,49.09714285714285,49.402,52.768085883880545
2023-02-04,46.0,5000.0,13.0,0.0,7.0,1015.8,0.0,130.57,172.0,0,45.0,False,False,False,True,7.88,4,2,5,1,0.8660254037844386,0.5000000000000001,46.67,56.0,46.67,46.81,49.01233333333334,49.81911111111111,41592.857142857145,50302.5,20804.166666666668,47.52571428571428,49.346333333333334,52.3236414394361
2023-02-05,45.0,7000.0,12.7,0.0,7.9,1015.5,0.2,130.57,172.0,0,45.0,False,False,False,True,7.88,5,2,6,1,0.8660254037844386,0.5000000000000001,46.0,55.0,36.67,45.38142857142857,49.29,49.467222222222226,28678.571428571428,48826.666666666664,20854.166666666668,46.09714285714285,49.624,51.8606414394361
2023-02-06,46.67,0.0,12.7,0.0,7.3,1015.2,1.0,130.57,175.0,0,46.67,False,False,False,True,7.88,6,2,0,0,0.8660254037844386,0.5000000000000001,45.0,45.0,45.0,45.620000000000005,49.345666666666666,49.263555555555556,23785.714285714286,47235.0,20772.5,46.192857142857136,49.67966666666667,51.41619699499166
2023-02-07,46.67,20575.0,12.4,0.0,7.4,1013.6,0.1,130.68,175.0,0,46.67,False,False,False,True,7.88,7,2,1,0,0.8660254037844386,0.5000000000000001,46.67,45.0,45.0,45.85857142857143,49.40133333333333,49.115444444444435,20653.571428571428,45904.166666666664,20919.444444444445,46.19285714285714,49.73533333333333,51.08286366165832
2023-02-08,45.0,5950.0,12.2,0.0,7.2,1015.7,0.0,130.69,175.0,0,45.0,False,False,False,True,7.88,8,2,2,0,0.8660254037844386,0.5000000000000001,46.67,45.0,45.0,45.85857142857143,49.40133333333333,48.94877777777777,12646.42857142857,44064.166666666664,20799.444444444445,45.95428571428572,49.73533333333333,50.84208588388054
2023-02-09,46.67,12000.0,12.3,0.0,6.4,1016.5,0.0,130.33,175.0,0,45.0,False,False,False,True,7.88,9,2,3,0,0.8660254037844386,0.5000000000000001,45.0,45.0,45.0,46.097142857142856,49.457,48.856222222222215,10217.857142857143,42939.166666666664,20877.222222222223,45.715714285714284,49.67966666666666,50.61986366165832
2023-02-10,46.67,4000.0,13.1,0.0,8.5,1016.7,0.0,130.31,175.0,0,46.67,False,False,False,True,7.88,10,2,4,0,0.8660254037844386,0.5000000000000001,46.67,46.67,46.67,46.097142857142856,49.457,48.76366666666666,7789.285714285715,43072.5,20921.666666666668,45.71571428571429,49.67966666666667,50.3976414394361
2023-02-11,45.0,0.0,13.7,0.0,8.7,1016.6,0.0,130.38,175.0,0,46.67,False,False,False,True,7.88,11,2,5,1,0.8660254037844386,0.5000000000000001,46.67,46.0,46.67,45.95428571428572,49.40133333333333,48.65255555555555,7075.0,41314.166666666664,20877.222222222223,45.95428571428571,49.67966666666667,50.19397477276944
2023-02-12,45.0,14000.0,12.8,0.0,8.4,1015.5,0.0,130.38,175.0,0,45.0,False,False,False,True,7.88,12,2,6,1,0.8660254037844386,0.5000000000000001,45.0,45.0,46.67,45.95428571428572,49.345666666666666,48.54144444444444,8075.0,39579.166666666664,21003.88888888889,45.95428571428571,49.624,49.97175255054721
2023-02-13,56.67,12000.0,11.7,0.0,8.5,1014.8,0.0,130.38,175.0,0,56.67,False,False,False,True,7.88,13,2,0,0,0.8660254037844386,0.5000000000000001,45.0,46.67,45.0,47.382857142857134,49.73466666666666,48.559999999999995,9789.285714285714,37777.5,21131.666666666668,47.38285714285714,50.013,49.87919699499166
2023-02-14,55.0,12000.0,12.7,0.0,7.2,1017.5,0.0,130.69,175.0,0,55.0,False,False,False,True,7.88,14,2,1,0,0.8660254037844386,0.5000000000000001,56.67,46.67,45.0,48.57285714285714,50.068,48.559999999999995,8564.285714285714,37477.5,21211.666666666668,48.57285714285714,50.34633333333333,49.768085883880545
2023-02-15,56.67,22000.0,14.9,0.0,8.1,1017.2,0.0,130.77,175.0,0,56.67,False,False,False,True,7.88,15,2,2,0,0.8660254037844386,0.5000000000000001,55.0,45.0,45.0,50.24,50.457,48.57855555555555,10857.142857142857,37127.5,21456.11111111111,50.24,50.73533333333333,49.67553032832499
2023-02-16,56.67,14250.0,16.2,0.0,6.7,1019.7,0.0,131.19,175.0,0,56.67,False,False,False,True,7.88,16,2,3,0,0.8660254037844386,0.5000000000000001,56.67,46.67,45.0,51.66857142857143,50.846,48.59711111111111,11178.57142857143,35752.5,21595.0,51.90714285714286,51.06866666666667,49.56441921721387
2023-02-17,45.0,0.0,15.3,0.0,7.3,1021.1,0.0,130.65,175.0,0,45.0,False,False,False,True,7.88,17,2,4,0,0.8660254037844386,0.5000000000000001,56.67,46.67,45.0,51.43,50.846,48.486,10607.142857142857,33210.833333333336,21595.0,51.66857142857143,51.013000000000005,49.342196994991646
2023-02-18,41.0,2000.0,15.5,0.0,6.8,1020.5,0.0,130.15,175.0,0,41.0,False,False,False,True,7.88,18,2,5,1,0.8660254037844386,0.5000000000000001,45.0,45.0,56.67,50.85857142857143,50.32366666666667,48.33044444444444,10892.857142857143,31294.166666666668,21617.222222222223,50.85857142857143,50.49066666666667,49.03477777777777
2023-02-19,37.67,625.0,16.2,0.0,6.6,1019.5,0.0,130.15,175.0,0,37.67,False,False,False,True,7.88,19,2,6,1,0.8660254037844386,0.5000000000000001,41.0,45.0,56.67,49.81142857142857,49.690333333333335,48.13788888888889,8982.142857142857,28667.5,21624.166666666668,49.811428571428564,49.857333333333344,48.731111111111105
2023-02-20,42.0,18125.0,15.4,0.0,8.2,1018.0,0.0,130.15,175.0,0,45.0,False,False,False,True,7.88,20,2,0,0,0.8660254037844386,0.5000000000000001,37.67,56.67,56.67,47.715714285714284,49.20133333333333,47.99344444444444,9857.142857142857,26624.166666666668,21758.88888888889,48.144285714285715,49.52400000000001,48.50888888888888
2023-02-21,38.33,13000.0,15.8,0.0,7.2,1018.0,0.0,130.74,175.0,0,38.33,False,False,False,True,7.88,21,2,1,0,0.8660254037844386,0.5000000000000001,42.0,55.0,56.67,45.33428571428571,48.589999999999996,47.80822222222222,10000.0,25082.5,21881.11111111111,45.76285714285715,48.96833333333334,48.21255555555555
2023-02-22,55.0,42000.0,16.0,0.0,8.9,1016.3,4.8,130.99,175.0,0,56.67,False,False,False,True,7.88,22,2,2,0,0.8660254037844386,0.5000000000000001,38.33,56.67,55.0,45.09571428571429,48.589999999999996,47.80822222222222,12857.142857142857,22664.166666666668,22292.222222222223,45.76285714285715,48.96833333333334,48.11999999999999
2023-02-23,55.0,6550.0,15.8,0.0,8.8,1015.9,0.1,130.84,175.0,0,56.67,False,False,False,True,7.88,23,2,3,0,0.8660254037844386,0.5000000000000001,55.0,56.67,56.67,44.857142857142854,48.53433333333333,47.80822222222222,11757.142857142857,21340.833333333332,22365.0,45.762857142857136,48.968333333333334,48.027444444444434
2023-02-24,55.0,31800.0,15.3,0.0,9.9,1018.7,0.0,130.73,175.0,0,56.67,False,False,False,True,7.88,24,2,4,0,0.8660254037844386,0.5000000000000001,55.0,45.0,56.67,46.285714285714285,48.47866666666666,47.919333333333334,16300.0,20604.166666666668,22710.0,47.43,48.968333333333334,48.04599999999999
2023-02-25,55.0,24875.0,15.1,0.0,10.1,1021.8,2.4,130.72,175.0,0,56.67,False,False,False,True,7.88,25,2,5,1,0.8660254037844386,0.5000000000000001,55.0,41.0,55.0,48.285714285714285,48.47866666666666,47.919333333333334,19567.85714285714,21058.333333333332,22941.944444444445,49.66857142857143,49.024,48.06455555555555
2023-02-26,55.0,46000.0,12.9,1.0,8.0,1023.6,5.1,130.72,175.0,0,55.0,False,False,False,True,7.88,26,2,6,1,0.8660254037844386,0.5000000000000001,55.0,37.67,55.0,50.76142857142857,48.47866666666666,48.03044444444444,26050.0,21500.0,23441.11111111111,52.144285714285715,48.96833333333334,48.17566666666666
2023-02-27,55.0,7000.0,13.7,2.5,6.8,1022.5,1.1,130.72,175.0,0,55.0,False,False,False,True,7.88,27,2,0,0,0.8660254037844386,0.5000000000000001,55.0,42.0,56.0,52.61857142857143,48.44533333333333,48.141555555555556,24460.714285714286,20230.0,23518.88888888889,53.57285714285714,48.93500000000001,48.28677777777777
2023-02-28,56.67,18000.0,14.9,0.0,7.1,1022.4,0.8,130.95,175.0,0,56.67,False,False,False,True,7.88,28,2,1,0,0.8660254037844386,0.5000000000000001,55.0,38.33,55.0,55.23857142857143,48.501,48.26011111111111,25175.0,17583.333333333332,23677.222222222223,56.19285714285714,48.99066666666667,48.41644444444444
2023-03-01,55.0,19475.0,15.9,0.0,6.8,1023.5,0.7,130.63,175.0,0,55.0,False,False,True,False,7.44,1,3,2,0,1.0,6.123233995736766e-17,56.67,55.0,45.0,55.23857142857143,48.83433333333333,48.26011111111111,21957.14285714286,17090.833333333332,23687.5,55.954285714285724,49.29066666666667,48.41644444444444
2023-03-02,55.0,32060.0,16.3,0.8,7.8,1022.7,0.5,130.4,175.0,0,55.0,False,False,True,False,7.44,2,3,3,0,1.0,6.123233995736766e-17,55.0,55.0,45.0,55.23857142857143,49.16766666666667,48.37122222222222,25601.428571428572,16742.833333333332,24043.722222222223,55.715714285714284,49.568333333333335,48.39788888888889
2023-03-03,45.0,14000.0,16.8,0.0,7.9,1022.8,0.3,130.56,175.0,0,45.0,False,False,True,False,7.44,3,3,4,0,1.0,6.123233995736766e-17,55.0,55.0,45.0,53.81,49.16766666666667,48.149,23058.571428571428,15142.833333333334,24168.722222222223,54.048571428571435,49.51266666666666,48.17566666666667
2023-03-04,45.0,32212.5,17.1,1.15,7.85,1022.25,0.45,130.05,175.0,0,68.66772954924875,False,False,True,False,7.44,4,3,5,1,1.0,6.123233995736766e-17,45.0,55.0,45.0,52.38142857142857,49.16766666666667,47.92677777777778,24106.785714285714,15249.916666666666,24448.583333333332,55.762532792749816,50.2459243183083,48.21641921721388
