Date,Average_Price,Supply_Volume,Temperature,Precipitation,Wind_Speed,Air_Pressure,Rainfall_MM,USD_TO_NPR,Diesel,is_festival,imported_tomato_price,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,day,month,day_of_week,is_weekend,month_sin,month_cos
2023-11-15,65.0,0.0,15.8,0.0,7.3,1022.9,0.0,131.51,164.0,1,65.0,True,False,False,False,5.38,15,11,2,0,-0.5000000000000004,0.8660254037844384
2023-11-16,65.0,505.0,15.8,0.0,7.06,1022.82,0.0,131.41,164.0,0,65.0,True,False,False,False,5.38,16,11,3,0,-0.5000000000000004,0.8660254037844384
2023-11-17,65.0,1010.0,15.8,0.0,6.82,1022.74,0.0,131.31,164.0,0,66.67,True,False,False,False,5.38,17,11,4,0,-0.5000000000000004,0.8660254037844384
2023-11-18,65.0,1515.0,15.8,0.0,6.58,1022.66,0.0,131.21,164.0,0,65.0,True,False,False,False,5.38,18,11,5,1,-0.5000000000000004,0.8660254037844384
2023-11-19,65.0,2020.0,15.8,0.0,6.34,1022.58,0.0,131.11,164.0,0,66.67,True,False,False,False,5.38,19,11,6,1,-0.5000000000000004,0.8660254037844384
2023-11-20,65.0,2525.0,15.8,0.0,6.1,1022.5,0.0,131.01,164.0,0,96.67,True,False,False,False,5.38,20,11,0,0,-0.5000000000000004,0.8660254037844384
2023-11-21,71.67,1683.33,15.63,0.0,5.87,1021.5,0.13,131.21,164.0,0,96.67,True,False,False,False,5.38,21,11,1,0,-0.5000000000000004,0.8660254037844384
2023-11-22,78.33,841.67,15.47,0.0,5.63,1020.5,0.27,131.42,164.0,0,96.67,True,False,False,False,5.38,22,11,2,0,-0.5000000000000004,0.8660254037844384
2023-11-23,85.0,0.0,15.3,0.0,5.4,1019.5,0.4,131.62,164.0,0,95.0,True,False,False,False,5.38,23,11,3,0,-0.5000000000000004,0.8660254037844384
2023-11-24,85.0,0.0,15.7,0.0,5.5,1020.8,0.2,131.8,164.0,0,95.0,True,False,False,False,5.38,24,11,4,0,-0.5000000000000004,0.8660254037844384
2023-11-25,85.0,0.0,15.6,0.0,5.7,1022.7,1.7,131.38,164.0,0,93.33,True,False,False,False,5.38,25,11,5,1,-0.5000000000000004,0.8660254037844384
2023-11-26,85.0,0.0,15.9,0.0,4.8,1024.4,0.0,131.38,164.0,0,95.0,True,False,False,False,5.38,26,11,6,1,-0.5000000000000004,0.8660254037844384
2023-11-27,85.0,0.0,15.2,0.0,5.6,1022.5,0.0,131.38,164.0,0,103.33,True,False,False,False,5.38,27,11,0,0,-0.5000000000000004,0.8660254037844384
2023-11-28,85.0,0.0,15.7,0.9,6.1,1020.8,0.0,131.84,164.0,0,105.0,True,False,False,False,5.38,28,11,1,0,-0.5000000000000004,0.8660254037844384
2023-11-29,85.0,8875.0,15.2,0.5,6.6,1021.3,0.5,131.7,164.0,0,105.0,True,False,False,False,5.38,29,11,2,0,-0.5000000000000004,0.8660254037844384
2023-11-30,85.0,0.0,13.8,0.0,4.2,1022.4,0.0,131.66,160.0,0,115.0,True,False,False,False,5.38,30,11,3,0,-0.5000000000000004,0.8660254037844384
2023-12-01,85.0,0.0,14.8,0.1,5.9,1021.8,0.1,131.88,160.0,0,115.0,False,False,False,True,4.95,1,12,4,0,-2.4492935982947064e-16,1.0
2023-12-02,76.67,0.0,14.5,0.0,5.1,1021.9,0.0,131.77,160.0,0,95.0,False,False,False,True,4.95,2,12,5,1,-2.4492935982947064e-16,1.0
2023-12-03,75.0,0.0,13.8,0.0,5.2,1022.2,0.0,131.77,160.0,0,95.0,False,False,False,True,4.95,3,12,6,1,-2.4492935982947064e-16,1.0
2023-12-04,75.0,0.0,13.1,0.0,3.6,1021.5,0.0,131.77,160.0,0,95.0,False,False,False,True,4.95,4,12,0,0,-2.4492935982947064e-16,1.0
2023-12-05,65.0,1500.0,14.3,0.0,6.2,1019.6,0.0,131.91,160.0,0,76.67,False,False,False,True,4.95,5,12,1,0,-2.4492935982947064e-16,1.0
2023-12-06,66.67,3000.0,13.4,0.0,4.8,1021.7,0.0,131.72,160.0,0,68.66772954924875,False,False,False,True,4.95,6,12,2,0,-2.4492935982947064e-16,1.0
2023-12-07,55.0,0.0,12.0,0.0,4.4,1020.0,1.8,131.91,160.0,0,95.0,False,False,False,True,4.95,7,12,3,0,-2.4492935982947064e-16,1.0
2023-12-08,65.0,0.0,12.5,0.0,6.1,1018.5,0.3,131.9,160.0,0,95.0,False,False,False,True,4.95,8,12,4,0,-2.4492935982947064e-16,1.0
2023-12-09,66.67,0.0,12.5,0.0,5.8,1018.6,0.0,132.06,160.0,0,95.0,False,False,False,True,4.95,9,12,5,1,-2.4492935982947064e-16,1.0
2023-12-10,65.0,0.0,11.9,0.0,5.7,1017.3,0.0,132.06,160.0,0,95.0,False,False,False,True,4.95,10,12,6,1,-2.4492935982947064e-16,1.0
2023-12-11,65.0,0.0,12.1,0.0,5.6,1019.3,0.4,132.06,160.0,0,85.0,False,False,False,True,4.95,11,12,0,0,-2.4492935982947064e-16,1.0
2023-12-12,55.0,0.0,12.2,4.2,6.8,1018.1,1.8,131.94,160.0,0,85.0,False,False,False,True,4.95,12,12,1,0,-2.4492935982947064e-16,1.0
2023-12-13,63.33,0.0,11.4,0.4,5.4,1018.2,1.2,131.8,160.0,0,85.0,False,False,False,True,4.95,13,12,2,0,-2.4492935982947064e-16,1.0
2023-12-14,50.0,0.0,11.0,0.0,6.2,1019.8,0.0,131.89,160.0,0,68.66772954924875,False,False,False,True,4.95,14,12,3,0,-2.4492935982947064e-16,1.0
2023-12-15,53.33,0.0,11.1,0.0,5.7,1021.5,0.0,131.73,157.0,0,68.66772954924875,False,False,False,True,4.95,15,12,4,0,-2.4492935982947064e-16,1.0
2023-12-16,55.0,0.0,11.8,0.0,4.5,1019.9,0.0,131.96,157.0,0,68.66772954924875,False,False,False,True,4.95,16,12,5,1,-2.4492935982947064e-16,1.0
2023-12-17,55.0,2625.0,12.7,0.0,5.0,1020.6,0.0,131.96,157.0,0,85.0,False,False,False,True,4.95,17,12,6,1,-2.4492935982947064e-16,1.0
2023-12-18,65.0,0.0,11.8,0.0,5.8,1021.2,0.0,131.96,157.0,0,68.66772954924875,False,False,False,True,4.95,18,12,0,0,-2.4492935982947064e-16,1.0
2023-12-19,65.0,0.0,10.7,0.0,5.7,1022.1,0.0,131.3,157.0,0,68.66772954924875,False,False,False,True,4.95,19,12,1,0,-2.4492935982947064e-16,1.0
2023-12-20,65.0,0.0,10.8,0.0,4.1,1022.6,0.0,131.45,157.0,0,68.66772954924875,False,False,False,True,4.95,20,12,2,0,-2.4492935982947064e-16,1.0
2023-12-21,65.0,0.0,11.2,0.0,5.6,1021.1,0.0,131.53,157.0,0,68.66772954924875,False,False,False,True,4.95,21,12,3,0,-2.4492935982947064e-16,1.0
2023-12-22,55.0,0.0,11.4,0.0,4.6,1021.7,0.0,131.6,157.0,0,68.66772954924875,False,False,False,True,4.95,22,12,4,0,-2.4492935982947064e-16,1.0
2023-12-23,55.0,0.0,11.8,0.0,4.0,1024.4,0.3,131.63,157.0,0,76.67,False,False,False,True,4.95,23,12,5,1,-2.4492935982947064e-16,1.0
2023-12-24,55.0,6425.0,11.3,0.0,6.7,1024.6,0.0,131.63,157.0,0,75.0,False,False,False,True,4.95,24,12,6,1,-2.4492935982947064e-16,1.0
2023-12-25,55.0,0.0,11.6,0.0,5.9,1023.4,0.0,131.63,157.0,0,75.0,False,False,False,True,4.95,25,12,0,0,-2.4492935982947064e-16,1.0
2023-12-26,65.0,0.0,12.3,0.0,5.5,1023.2,0.0,131.63,157.0,0,76.67,False,False,False,True,4.95,26,12,1,0,-2.4492935982947064e-16,1.0
2023-12-27,55.0,5000.0,12.7,0.0,5.7,1023.9,0.0,131.72,157.0,0,76.67,False,False,False,True,4.95,27,12,2,0,-2.4492935982947064e-16,1.0
2023-12-28,55.0,0.0,12.9,0.9,5.1,1022.9,0.0,131.82,157.0,0,65.0,False,False,False,True,4.95,28,12,3,0,-2.4492935982947064e-16,1.0
2023-12-29,55.0,3000.0,12.7,0.0,5.3,1023.1,0.0,132.25,157.0,0,65.0,False,False,False,True,4.95,29,12,4,0,-2.4492935982947064e-16,1.0
2023-12-30,55.0,5000.0,12.4,0.0,6.9,1021.6,0.1,131.81,157.0,0,65.0,False,False,False,True,4.95,30,12,5,1,-2.4492935982947064e-16,1.0
2023-12-31,55.0,9000.0,12.2,0.0,6.2,1021.1,0.0,131.81,157.0,0,65.0,False,False,False,True,4.95,31,12,6,1,-2.4492935982947064e-16,1.0
2024-01-01,55.0,7000.0,11.5,0.0,6.8,1020.0,0.0,131.81,157.0,0,65.0,False,False,False,True,5.26,1,1,0,0,0.49999999999999994,0.8660254037844387
2024-01-02,45.0,5000.0,11.2,0.0,6.0,1019.9,0.1,131.93,157.0,0,55.0,False,False,False,True,5.26,2,1,1,0,0.49999999999999994,0.8660254037844387
2024-01-03,65.0,0.0,10.8,0.0,6.2,1020.1,0.0,132.89,157.0,0,65.0,False,False,False,True,5.26,3,1,2,0,0.49999999999999994,0.8660254037844387
2024-01-04,55.0,0.0,10.3,0.0,6.4,1020.0,0.2,132.05,157.0,0,55.0,False,False,False,True,5.26,4,1,3,0,0.49999999999999994,0.8660254037844387
2024-01-05,55.0,0.0,10.4,0.0,6.8,1020.7,0.0,131.59,157.0,0,55.0,False,False,False,True,5.26,5,1,4,0,0.49999999999999994,0.8660254037844387
2024-01-06,55.0,0.0,10.6,0.0,6.1,1021.7,0.0,131.12,157.0,0,55.0,False,False,False,True,5.26,6,1,5,1,0.49999999999999994,0.8660254037844387
2024-01-07,55.0,0.0,10.5,0.0,6.3,1022.0,0.0,131.12,157.0,0,55.0,False,False,False,True,5.26,7,1,6,1,0.49999999999999994,0.8660254037844387
2024-01-08,45.0,0.0,10.6,0.0,6.8,1021.8,0.0,131.12,157.0,0,45.0,False,False,False,True,5.26,8,1,0,0,0.49999999999999994,0.8660254037844387
2024-01-09,45.0,0.0,10.9,0.0,5.8,1020.4,0.0,131.41,157.0,0,55.0,False,False,False,True,5.26,9,1,1,0,0.49999999999999994,0.8660254037844387
2024-01-10,45.0,5000.0,11.1,0.0,7.5,1018.0,0.0,131.51,157.0,0,55.0,False,False,False,True,5.26,10,1,2,0,0.49999999999999994,0.8660254037844387
2024-01-11,45.0,0.0,10.9,0.0,6.1,1019.4,0.0,131.26,157.0,0,55.0,False,False,False,True,5.26,11,1,3,0,0.49999999999999994,0.8660254037844387
2024-01-12,45.0,975.0,11.1,0.0,5.0,1019.3,0.0,131.29,157.0,0,55.0,False,False,False,True,5.26,12,1,4,0,0.49999999999999994,0.8660254037844387
2024-01-13,45.0,0.0,11.8,0.0,5.6,1019.4,0.0,130.92,157.0,0,55.0,False,False,False,True,5.26,13,1,5,1,0.49999999999999994,0.8660254037844387
2024-01-14,45.0,0.0,11.5,0.0,5.8,1019.6,0.0,130.92,157.0,0,55.0,False,False,False,True,5.26,14,1,6,1,0.49999999999999994,0.8660254037844387
2024-01-15,45.0,0.0,11.1,0.3,6.7,1018.8,0.1,130.92,156.0,0,55.0,False,False,False,True,5.26,15,1,0,0,0.49999999999999994,0.8660254037844387
2024-01-16,45.0,0.0,10.9,0.2,6.0,1018.0,0.6,130.91,156.0,0,60.0,False,False,False,True,5.26,16,1,1,0,0.49999999999999994,0.8660254037844387
2024-01-17,45.0,0.0,10.6,2.2,7.0,1017.3,1.0,131.65,156.0,0,55.0,False,False,False,True,5.26,17,1,2,0,0.49999999999999994,0.8660254037844387
2024-01-18,45.0,6000.0,10.0,0.1,6.8,1017.8,0.0,131.64,156.0,0,55.0,False,False,False,True,5.26,18,1,3,0,0.49999999999999994,0.8660254037844387
2024-01-19,55.0,0.0,10.1,0.0,6.8,1019.5,0.0,131.43,156.0,0,55.0,False,False,False,True,5.26,19,1,4,0,0.49999999999999994,0.8660254037844387
2024-01-20,55.0,2500.0,10.0,0.0,5.9,1019.4,0.0,131.24,156.0,0,55.0,False,False,False,True,5.26,20,1,5,1,0.49999999999999994,0.8660254037844387
2024-01-21,55.0,10000.0,10.2,0.0,6.6,1017.9,0.0,131.24,156.0,0,55.0,False,False,False,True,5.26,21,1,6,1,0.49999999999999994,0.8660254037844387
2024-01-22,55.0,12000.0,9.7,0.0,6.4,1021.0,0.0,131.24,156.0,0,55.0,False,False,False,True,5.26,22,1,0,0,0.49999999999999994,0.8660254037844387
2024-01-23,55.0,0.0,9.6,0.1,5.7,1019.4,0.8,131.41,156.0,0,55.0,False,False,False,True,5.26,23,1,1,0,0.49999999999999994,0.8660254037844387
2024-01-24,55.0,0.0,9.6,0.6,6.5,1019.6,1.9,131.36,156.0,0,55.0,False,False,False,True,5.26,24,1,2,0,0.49999999999999994,0.8660254037844387
2024-01-25,55.0,0.0,9.3,0.0,6.7,1021.5,0.4,131.42,156.0,0,65.0,False,False,False,True,5.26,25,1,3,0,0.49999999999999994,0.8660254037844387
2024-01-26,55.0,9875.0,9.0,0.0,6.8,1022.4,0.0,131.48,156.0,0,65.0,False,False,False,True,5.26,26,1,4,0,0.49999999999999994,0.8660254037844387
2024-01-27,55.0,0.0,8.6,0.0,6.6,1020.8,0.0,131.43,156.0,0,65.0,False,False,False,True,5.26,27,1,5,1,0.49999999999999994,0.8660254037844387
2024-01-28,65.0,0.0,9.1,0.0,6.1,1021.5,0.0,131.43,156.0,0,65.0,False,False,False,True,5.26,28,1,6,1,0.49999999999999994,0.8660254037844387
2024-01-29,65.0,9000.0,9.8,0.0,6.0,1020.5,0.0,131.43,156.0,0,75.0,False,False,False,True,5.26,29,1,0,0,0.49999999999999994,0.8660254037844387
2024-01-30,65.0,13800.0,9.6,0.0,6.2,1019.8,2.5,131.42,156.0,0,75.0,False,False,False,True,5.26,30,1,1,0,0.49999999999999994,0.8660254037844387
2024-01-31,65.0,0.0,10.3,0.0,6.9,1019.5,0.2,131.14,158.0,0,75.0,False,False,False,True,5.26,31,1,2,0,0.49999999999999994,0.8660254037844387
2024-02-01,55.0,0.0,9.9,0.0,6.9,1020.4,0.0,131.06,158.0,0,65.0,False,False,False,True,5.01,1,2,3,0,0.8660254037844386,0.5000000000000001
2024-02-02,65.0,10000.0,10.5,0.0,5.9,1017.7,0.0,131.14,158.0,0,75.0,False,False,False,True,5.01,2,2,4,0,0.8660254037844386,0.5000000000000001
2024-02-03,65.0,2856.0,10.2,0.0,7.0,1016.6,0.0,132.27,158.0,0,75.0,False,False,False,True,5.01,3,2,5,1,0.8660254037844386,0.5000000000000001
2024-02-04,65.0,16450.0,9.4,2.0,5.0,1020.2,1.9,132.27,158.0,0,75.0,False,False,False,True,5.01,4,2,6,1,0.8660254037844386,0.5000000000000001
2024-02-05,65.0,24950.0,11.3,1.6,6.4,1019.0,0.0,132.27,158.0,0,75.0,False,False,False,True,5.01,5,2,0,0,0.8660254037844386,0.5000000000000001
2024-02-06,65.0,0.0,10.6,0.0,6.4,1019.1,0.0,131.46,158.0,0,75.0,False,False,False,True,5.01,6,2,1,0,0.8660254037844386,0.5000000000000001
2024-02-07,70.0,6000.0,10.2,0.0,7.65,1018.0,0.0,131.2,158.0,0,68.66772954924875,False,False,False,True,5.01,7,2,2,0,0.8660254037844386,0.5000000000000001
2024-02-08,75.0,12000.0,9.8,0.0,8.9,1016.9,0.0,130.93,158.0,0,95.0,False,False,False,True,5.01,8,2,3,0,0.8660254037844386,0.5000000000000001
2024-02-09,65.0,17250.0,10.3,0.0,5.9,1021.9,0.0,131.22,158.0,0,85.0,False,False,False,True,5.01,9,2,4,0,0.8660254037844386,0.5000000000000001
2024-02-10,65.0,24725.0,11.9,0.0,6.7,1023.9,0.0,131.12,158.0,0,95.0,False,False,False,True,5.01,10,2,5,1,0.8660254037844386,0.5000000000000001
2024-02-11,65.0,12600.0,12.5,0.0,7.4,1024.0,1.1,131.12,158.0,0,85.0,False,False,False,True,5.01,11,2,6,1,0.8660254037844386,0.5000000000000001
2024-02-12,65.0,22000.0,12.6,0.0,7.5,1023.9,0.0,131.12,158.0,0,85.0,False,False,False,True,5.01,12,2,0,0,0.8660254037844386,0.5000000000000001
2024-02-13,65.0,2250.0,13.3,0.0,6.2,1023.3,0.0,131.05,158.0,0,95.0,False,False,False,True,5.01,13,2,1,0,0.8660254037844386,0.5000000000000001
2024-02-14,55.0,0.0,11.6,0.6,5.0,1022.2,0.2,131.16,158.0,0,85.0,False,False,False,True,5.01,14,2,2,0,0.8660254037844386,0.5000000000000001
2024-02-15,65.0,5090.0,12.6,0.0,6.7,1022.7,0.0,131.27,160.0,0,75.0,False,False,False,True,5.01,15,2,3,0,0.8660254037844386,0.5000000000000001
2024-02-16,65.0,0.0,13.3,0.0,6.5,1022.5,0.0,131.18,160.0,0,75.0,False,False,False,True,5.01,16,2,4,0,0.8660254037844386,0.5000000000000001
2024-02-17,55.0,8200.0,13.0,0.0,8.9,1018.0,0.0,131.23,160.0,0,66.67,False,False,False,True,5.01,17,2,5,1,0.8660254037844386,0.5000000000000001
2024-02-18,55.0,0.0,13.1,0.0,6.7,1017.8,0.0,131.23,160.0,0,65.0,False,False,False,True,5.01,18,2,6,1,0.8660254037844386,0.5000000000000001
2024-02-19,55.0,0.0,13.6,0.0,6.6,1018.9,0.0,131.23,160.0,0,65.0,False,False,False,True,5.01,19,2,0,0,0.8660254037844386,0.5000000000000001
2024-02-20,55.0,6650.0,14.5,0.7,7.8,1016.6,0.6,131.25,160.0,0,75.0,False,False,False,True,5.01,20,2,1,0,0.8660254037844386,0.5000000000000001
2024-02-21,55.0,0.0,14.4,0.0,6.8,1014.2,1.0,131.13,160.0,0,65.0,False,False,False,True,5.01,21,2,2,0,0.8660254037844386,0.5000000000000001
2024-02-22,55.0,0.0,11.2,1.9,8.4,1015.8,2.5,131.18,160.0,0,65.0,False,False,False,True,5.01,22,2,3,0,0.8660254037844386,0.5000000000000001
2024-02-23,55.0,1533.0,10.4,0.0,7.6,1018.0,0.0,131.1,160.0,0,65.0,False,False,False,True,5.01,23,2,4,0,0.8660254037844386,0.5000000000000001
2024-02-24,55.0,0.0,11.0,0.0,8.2,1019.8,0.0,131.3,160.0,0,65.0,False,False,False,True,5.01,24,2,5,1,0.8660254037844386,0.5000000000000001
2024-02-25,55.0,0.0,11.6,0.0,7.2,1020.2,0.0,131.3,160.0,0,65.0,False,False,False,True,5.01,25,2,6,1,0.8660254037844386,0.5000000000000001
2024-02-26,55.0,0.0,12.7,0.0,7.8,1021.2,0.0,131.3,160.0,0,65.0,False,False,False,True,5.01,26,2,0,0,0.8660254037844386,0.5000000000000001
2024-02-27,55.0,1365.0,13.0,0.0,7.5,1019.8,0.0,131.02,160.0,0,65.0,False,False,False,True,5.01,27,2,1,0,0.8660254037844386,0.5000000000000001
2024-02-28,55.0,7000.0,13.5,0.0,8.1,1016.6,0.0,130.94,160.0,0,65.0,False,False,False,True,5.01,28,2,2,0,0.8660254037844386,0.5000000000000001
2024-02-29,55.0,0.0,14.1,0.0,8.9,1017.5,0.0,130.82,160.0,0,65.0,False,False,False,True,5.01,29,2,3,0,0.8660254037844386,0.5000000000000001
2024-03-01,55.0,1775.0,14.4,0.0,8.3,1019.3,0.0,131.13,160.0,0,65.0,False,False,True,False,4.82,1,3,4,0,1.0,6.123233995736766e-17
2024-03-02,55.0,0.0,16.4,0.7,7.8,1019.4,0.8,130.63,160.0,0,65.0,False,False,True,False,4.82,2,3,5,1,1.0,6.123233995736766e-17
2024-03-03,55.0,504.0,15.5,0.4,7.45,1018.6,1.65,130.63,160.0,0,68.66772954924875,False,False,True,False,4.82,3,3,6,1,1.0,6.123233995736766e-17
2024-03-04,55.0,1008.0,14.6,0.1,7.1,1017.8,2.5,130.63,160.0,0,65.0,False,False,True,False,4.82,4,3,0,0,1.0,6.123233995736766e-17
2024-03-05,55.0,5000.0,15.1,0.0,8.5,1017.5,0.0,131.1,160.0,1,65.0,False,False,True,False,4.82,5,3,1,0,1.0,6.123233995736766e-17
2024-03-06,55.0,0.0,15.2,0.0,9.0,1017.0,0.0,131.1,160.0,1,65.0,False,False,True,False,4.82,6,3,2,0,1.0,6.123233995736766e-17
2024-03-07,65.0,200.0,15.6,0.0,8.7,1016.8,7.5,130.75,160.0,1,75.0,False,False,True,False,4.82,7,3,3,0,1.0,6.123233995736766e-17
2024-03-08,65.0,0.0,15.1,0.0,8.3,1017.0,0.0,130.24,160.0,1,75.0,False,False,True,False,4.82,8,3,4,0,1.0,6.123233995736766e-17
2024-03-09,55.0,0.0,15.4,0.0,9.5,1017.4,0.0,130.6,160.0,1,75.0,False,False,True,False,4.82,9,3,5,1,1.0,6.123233995736766e-17
2024-03-10,55.0,0.0,15.4,0.0,8.9,1019.6,0.0,130.6,160.0,1,75.0,False,False,True,False,4.82,10,3,6,1,1.0,6.123233995736766e-17
2024-03-11,55.0,0.0,16.9,0.0,7.6,1020.1,0.0,130.6,160.0,1,75.0,False,False,True,False,4.82,11,3,0,0,1.0,6.123233995736766e-17
2024-03-12,55.0,4100.0,17.4,0.0,8.4,1017.4,0.0,130.88,160.0,1,65.0,False,False,True,False,4.82,12,3,1,0,1.0,6.123233995736766e-17
2024-03-13,55.0,7750.0,17.3,0.0,9.2,1016.7,0.1,130.86,160.0,1,55.0,False,False,True,False,4.82,13,3,2,0,1.0,6.123233995736766e-17
2024-03-14,65.0,3465.0,17.1,0.0,7.8,1017.8,0.5,130.79,160.0,1,75.0,False,False,True,False,4.82,14,3,3,0,1.0,6.123233995736766e-17
2024-03-15,55.0,0.0,17.2,0.0,8.2,1018.0,0.0,130.95,158.0,1,65.0,False,False,True,False,4.82,15,3,4,0,1.0,6.123233995736766e-17
2024-03-16,55.0,0.0,17.2,0.0,7.7,1020.5,0.0,131.1,158.0,1,65.0,False,False,True,False,4.82,16,3,5,1,1.0,6.123233995736766e-17
2024-03-17,55.0,0.0,17.3,0.0,7.1,1020.4,0.0,131.1,158.0,1,65.0,False,False,True,False,4.82,17,3,6,1,1.0,6.123233995736766e-17
2024-03-18,55.0,4095.0,17.4,0.0,9.1,1019.0,0.0,131.1,158.0,1,65.0,False,False,True,False,4.82,18,3,0,0,1.0,6.123233995736766e-17
2024-03-19,55.0,5000.0,17.4,0.2,8.3,1019.6,0.0,131.44,158.0,1,65.0,False,False,True,False,4.82,19,3,1,0,1.0,6.123233995736766e-17
2024-03-20,55.0,10.0,12.9,7.4,5.0,1019.2,4.5,131.28,158.0,1,65.0,False,False,True,False,4.82,20,3,2,0,1.0,6.123233995736766e-17
2024-03-21,56.67,1841.67,13.72,6.93,5.98,1018.98,4.02,131.37,158.0,1,75.0,False,False,True,False,4.82,21,3,3,0,1.0,6.123233995736766e-17
2024-03-22,58.33,3673.33,14.53,6.47,6.97,1018.77,3.53,131.46,158.0,1,75.0,False,False,True,False,4.82,22,3,4,0,1.0,6.123233995736766e-17
2024-03-23,60.0,5505.0,15.35,6.0,7.95,1018.55,3.05,131.55,158.0,1,86.67,False,False,True,False,4.82,23,3,5,1,1.0,6.123233995736766e-17
2024-03-24,61.67,7336.67,16.17,5.53,8.93,1018.33,2.57,131.64,158.0,1,75.0,False,False,True,False,4.82,24,3,6,1,1.0,6.123233995736766e-17
2024-03-25,63.33,9168.33,16.98,5.07,9.92,1018.12,2.08,131.73,158.0,1,76.67,False,False,True,False,4.82,25,3,0,0,1.0,6.123233995736766e-17
2024-03-26,65.0,11000.0,17.8,4.6,10.9,1017.9,1.6,131.82,158.0,0,75.0,False,False,True,False,4.82,26,3,1,0,1.0,6.123233995736766e-17
2024-03-27,55.0,16000.0,17.5,4.0,7.4,1019.6,2.0,131.73,158.0,0,75.0,False,False,True,False,4.82,27,3,2,0,1.0,6.123233995736766e-17
2024-03-28,65.0,24437.5,18.4,3.05,6.9,1018.55,2.45,131.77,158.0,0,75.0,False,False,True,False,4.82,28,3,3,0,1.0,6.123233995736766e-17
2024-03-29,75.0,32875.0,19.3,2.1,6.4,1017.5,2.9,131.81,158.0,0,75.0,False,False,True,False,4.82,29,3,4,0,1.0,6.123233995736766e-17
2024-03-30,76.67,5735.0,19.9,11.3,8.5,1018.1,1.2,131.92,158.0,0,75.0,False,False,True,False,4.82,30,3,5,1,1.0,6.123233995736766e-17
2024-03-31,75.0,55000.0,19.3,0.0,10.8,1017.5,0.3,131.92,158.0,0,75.0,False,False,True,False,4.82,31,3,6,1,1.0,6.123233995736766e-17
2024-04-01,73.0,46071.0,19.7,0.0,10.34,1016.78,0.32,131.92,158.0,0,75.0,False,False,True,False,4.61,1,4,0,0,0.8660254037844387,-0.4999999999999998
2024-04-02,71.0,37142.0,20.1,0.0,9.88,1016.06,0.34,131.92,158.0,0,65.0,False,False,True,False,4.61,2,4,1,0,0.8660254037844387,-0.4999999999999998
2024-04-03,69.0,28213.0,20.5,0.0,9.42,1015.34,0.36,131.92,158.0,0,75.0,False,False,True,False,4.61,3,4,2,0,0.8660254037844387,-0.4999999999999998
2024-04-04,67.0,19284.0,20.9,0.0,8.96,1014.62,0.38,131.92,158.0,0,65.0,False,False,True,False,4.61,4,4,3,0,0.8660254037844387,-0.4999999999999998
2024-04-05,65.0,10355.0,21.3,0.0,8.5,1013.9,0.4,131.92,158.0,0,65.0,False,False,True,False,4.61,5,4,4,0,0.8660254037844387,-0.4999999999999998
2024-04-06,69.38,40952.5,21.05,0.0,8.7,1014.15,0.3,131.77,158.0,0,76.67,False,False,True,False,4.61,6,4,5,1,0.8660254037844387,-0.4999999999999998
2024-04-07,73.75,71550.0,20.8,0.0,8.9,1014.4,0.2,131.62,158.0,0,73.75,False,False,True,False,4.61,7,4,6,1,0.8660254037844387,-0.4999999999999998
2024-04-08,75.0,35300.0,19.8,0.0,10.5,1016.9,0.0,131.62,158.0,0,75.0,False,False,True,False,4.61,8,4,0,0,0.8660254037844387,-0.4999999999999998
2024-04-09,75.0,0.0,19.2,0.0,7.7,1018.2,0.0,131.36,158.0,0,75.0,False,False,True,False,4.61,9,4,1,0,0.8660254037844387,-0.4999999999999998
2024-04-10,66.67,22356.0,19.4,0.0,11.6,1019.0,0.0,131.42,158.0,0,66.67,False,False,True,False,4.61,10,4,2,0,0.8660254037844387,-0.4999999999999998
2024-04-11,65.0,29000.0,17.3,1.0,10.6,1020.0,0.4,131.56,158.0,0,65.0,False,False,True,False,4.61,11,4,3,0,0.8660254037844387,-0.4999999999999998
2024-04-12,65.0,16500.0,18.4,1.5,6.6,1019.8,0.0,131.82,158.0,0,75.0,False,False,True,False,4.61,12,4,4,0,0.8660254037844387,-0.4999999999999998
2024-04-13,70.0,9500.0,19.9,0.75,7.55,1019.9,0.0,131.67,158.0,1,75.0,False,False,True,False,4.61,13,4,5,1,0.8660254037844387,-0.4999999999999998
2024-04-14,75.0,2500.0,21.4,0.0,8.5,1020.0,0.0,131.51,158.0,1,75.0,False,False,True,False,4.61,14,4,6,1,0.8660254037844387,-0.4999999999999998
2024-04-15,65.0,36750.0,22.2,0.0,7.8,1018.9,0.0,131.51,158.0,0,65.0,False,False,True,False,4.61,15,4,0,0,0.8660254037844387,-0.4999999999999998
2024-04-16,65.0,16260.0,22.2,0.0,9.5,1015.0,0.0,131.83,161.0,0,65.0,False,False,True,False,4.61,16,4,1,0,0.8660254037844387,-0.4999999999999998
2024-04-17,65.0,23250.0,22.0,0.0,13.3,1012.8,0.1,132.12,161.0,0,65.0,False,False,True,False,4.61,17,4,2,0,0.8660254037844387,-0.4999999999999998
2024-04-18,65.0,16000.0,21.8,0.0,10.5,1012.2,0.1,131.9,161.0,0,65.0,False,False,True,False,4.61,18,4,3,0,0.8660254037844387,-0.4999999999999998
2024-04-19,65.0,14666.67,22.2,0.0,10.2,1011.93,0.07,131.83,161.0,0,65.0,False,False,True,False,4.61,19,4,4,0,0.8660254037844387,-0.4999999999999998
